EventID,PID,Layer,r[cm],phi,z[cm],E[GeV],px[GeV],py[GeV],pz[GeV]
56,8,2,51.4,-3.0608617767,-62.96,787.7,-383.96,-30.87,-471.26
56,8,1,51.4,-0.1078872249,-25.96,666.85,391.76,-42.24,-198.56
57,1,2,3.1,1.1322558,-1.36,1269.93,454.15,968.69,-467.02
57,1,1,3.1,-1.9806412,0.96,1226.57,-427.3,-982.35,326.91
57,2,2,5.05,1.132673256,-2.2,1269.93,454.15,968.69,-467.02
57,2,1,5.05,-1.981188099,1.52,1226.57,-427.3,-982.35,326.91
57,3,2,8.85,1.1322038879999998,-3.88,1269.93,454.15,968.69,-467.02
57,3,1,8.85,-1.9813568039999998,2.68,1226.57,-427.3,-982.35,326.91
57,4,2,12.25,1.132244162,-5.36,1269.93,454.15,968.69,-467.02
57,4,1,12.25,-1.981223202,3.72,1226.57,-427.3,-982.35,326.91
57,5,2,29.9,1.132457808,-13.040000000000001,1269.93,454.15,968.69,-467.02
57,5,1,29.9,-1.9812041759999999,9.120000000000001,1226.57,-427.3,-982.35,326.91
57,6,2,37.1,1.1325390236000001,-16.2,1269.93,454.15,968.69,-467.02
57,6,1,37.1,-1.9811643156,11.32,1226.57,-427.3,-982.35,326.91
57,7,2,44.3,1.1325141464,-19.36,1269.93,454.15,968.69,-467.02
57,7,1,44.3,-1.9812090115999998,13.52,1226.57,-427.3,-982.35,326.91
57,8,2,51.4,1.1325181959,-22.44,1269.93,454.15,968.69,-467.02
57,8,1,51.4,-1.9812619007999999,15.68,1226.57,-427.3,-982.35,326.91
58,1,2,3.1,-1.5258034,-2.04,789.14,23.26,-508.2,-337.54
58,1,1,3.1,1.5629001,-1.56,743.55,3.83,491.97,-246.61
58,2,2,5.05,-1.52475246,-3.36,789.14,23.26,-508.2,-337.54
58,2,1,5.05,1.563366321,-2.52,743.55,3.83,491.97,-246.61
58,3,2,8.85,-1.5248594279999999,-5.88,789.14,23.26,-508.2,-337.54
58,3,1,8.85,1.5627125519999998,-4.44,743.55,3.83,491.97,-246.61
58,4,2,12.25,-1.524896968,-8.120000000000001,789.14,23.26,-508.2,-337.54
58,4,1,12.25,1.562856127,-6.12,743.55,3.83,491.97,-246.61
58,5,2,29.9,-1.52487792,-19.84,789.14,23.26,-508.2,-337.54
58,5,1,29.9,1.562857728,-15.0,743.55,3.83,491.97,-246.61
58,6,2,37.1,-1.5248678438,-24.64,789.14,23.26,-508.2,-337.54
58,6,1,37.1,1.5628085426,-18.6,743.55,3.83,491.97,-246.61
58,7,2,44.3,-1.5247803297999998,-29.400000000000002,789.14,23.26,-508.2,-337.54
58,7,1,44.3,1.5626945334,-22.240000000000002,743.55,3.83,491.97,-246.61
58,8,2,51.4,-1.524709095,-34.12,789.14,23.26,-508.2,-337.54
58,8,1,51.4,1.5626779896,-25.8,743.55,3.83,491.97,-246.61
59,1,1,3.1,-1.5822549,-12.36,1023.62,-2.53,-217.37,-866.34
59,1,2,3.1,1.1564493,-6.92,701.36,80.71,183.85,-448.99
59,2,1,5.05,-1.582178202,-20.12,1023.62,-2.53,-217.37,-866.34
59,2,2,5.05,1.157425731,-11.32,701.36,80.71,183.85,-448.99
59,3,1,8.85,-1.5824865719999999,-35.28,1023.62,-2.53,-217.37,-866.34
59,3,2,8.85,1.157062656,-19.8,701.36,80.71,183.85,-448.99
59,4,1,12.25,-1.582447951,-48.84,1023.62,-2.53,-217.37,-866.34
59,4,2,12.25,1.1571421050000001,-27.44,701.36,80.71,183.85,-448.99
59,5,1,29.9,-1.582416192,-119.36,1023.62,-2.53,-217.37,-866.34
59,5,2,29.9,1.1570196,-67.12,701.36,80.71,183.85,-448.99
59,6,1,37.1,-1.5823287572000002,-148.20000000000002,1023.62,-2.53,-217.37,-866.34
59,6,2,37.1,1.1569163808,-83.36,701.36,80.71,183.85,-448.99
59,7,1,44.3,-1.5823423797999998,-177.0,1023.62,-2.53,-217.37,-866.34
59,7,2,44.3,1.1569204556,-99.64,701.36,80.71,183.85,-448.99
59,8,1,51.4,-1.5823239159,-205.48000000000002,1023.62,-2.53,-217.37,-866.34
59,8,2,51.4,1.1568606231,-115.76,701.36,80.71,183.85,-448.99
61,1,1,3.1,-2.4548338,-6.12,1381.64,-451.43,-370.39,-1148.03
61,1,2,3.1,0.7145147000000001,-2.2,907.71,466.73,405.31,-437.98
61,2,1,5.05,-2.454455421,-9.92,1381.64,-451.43,-370.39,-1148.03
61,2,2,5.05,0.7148514779999999,-3.56,907.71,466.73,405.31,-437.98
61,3,1,8.85,-2.45480334,-17.400000000000002,1381.64,-451.43,-370.39,-1148.03
61,3,2,8.85,0.715254552,-6.28,907.71,466.73,405.31,-437.98
61,4,1,12.25,-2.454692282,-24.080000000000002,1381.64,-451.43,-370.39,-1148.03
61,4,2,12.25,0.715101576,-8.68,907.71,466.73,405.31,-437.98
61,5,1,29.9,-2.454700944,-58.800000000000004,1381.64,-451.43,-370.39,-1148.03
61,5,2,29.9,0.71524848,-21.2,907.71,466.73,405.31,-437.98
61,6,1,37.1,-2.454689897,-72.96000000000001,1381.64,-451.43,-370.39,-1148.03
61,6,2,37.1,0.7152829810000001,-26.28,907.71,466.73,405.31,-437.98
61,7,1,44.3,-2.4547528096,-87.12,1381.64,-451.43,-370.39,-1148.03
61,7,2,44.3,0.715304408,-31.400000000000002,907.71,466.73,405.31,-437.98
61,8,1,51.4,-2.454748569,-101.08,1381.64,-451.43,-370.39,-1148.03
61,8,2,51.4,0.7153233905999999,-36.44,907.71,466.73,405.31,-437.98
66,1,2,3.1,-0.0790321,-19.96,1371.01,195.14,-15.41,-1261.49
66,1,1,3.1,1.0564495,-6.08,565.95,59.21,104.85,-236.22
66,2,2,5.05,-0.07821782099999999,-32.56,1371.01,195.14,-15.41,-1261.49
66,2,1,5.05,1.056435633,-9.92,565.95,59.21,104.85,-236.22
66,3,2,8.85,-0.07853110799999999,-57.04,1371.01,195.14,-15.41,-1261.49
66,3,1,8.85,1.0559326679999999,-17.400000000000002,565.95,59.21,104.85,-236.22
66,4,2,12.25,-0.078367296,-78.92,1371.01,195.14,-15.41,-1261.49
66,4,1,12.25,1.055509518,-24.12,565.95,59.21,104.85,-236.22
66,5,2,29.9,-0.077779008,-192.68,1371.01,195.14,-15.41,-1261.49
66,5,1,29.9,1.053655392,-59.08,565.95,59.21,104.85,-236.22
66,6,2,37.1,-0.07753099320000001,-239.04,1371.01,195.14,-15.41,-1261.49
66,6,1,37.1,1.0529002138,-73.44,565.95,59.21,104.85,-236.22
66,7,2,44.3,-0.0772866458,-285.44,1371.01,195.14,-15.41,-1261.49
66,7,1,44.3,1.0521575246,-87.88,565.95,59.21,104.85,-236.22
66,8,2,51.4,-0.0770623035,-331.2,1371.01,195.14,-15.41,-1261.49
66,8,1,51.4,1.0513547226,-102.12,565.95,59.21,104.85,-236.22
67,1,1,3.1,-1.9322542,3.84,547.84,-49.67,-131.55,174.24
67,1,2,3.1,0.9645142,19.400000000000002,1030.44,81.05,116.96,889.7
67,2,1,5.05,-1.931683149,6.28,547.84,-49.67,-131.55,174.24
67,2,2,5.05,0.9643564259999999,31.6,1030.44,81.05,116.96,889.7
67,3,1,8.85,-1.9316392679999999,11.0,547.84,-49.67,-131.55,174.24
67,3,2,8.85,0.964972176,55.36,1030.44,81.05,116.96,889.7
67,4,1,12.25,-1.931835479,15.24,547.84,-49.67,-131.55,174.24
67,4,2,12.25,0.964897332,76.64,1030.44,81.05,116.96,889.7
67,5,1,29.9,-1.932080592,37.4,547.84,-49.67,-131.55,174.24
67,5,2,29.9,0.965073744,187.28,1030.44,81.05,116.96,889.7
67,6,1,37.1,-1.9321346686,46.52,547.84,-49.67,-131.55,174.24
67,6,2,37.1,0.9651050702,232.48000000000002,1030.44,81.05,116.96,889.7
67,7,1,44.3,-1.9322428943999999,55.68,547.84,-49.67,-131.55,174.24
67,7,2,44.3,0.9652004543999999,277.72,1030.44,81.05,116.96,889.7
67,8,1,51.4,-1.9322463069,64.72,547.84,-49.67,-131.55,174.24
67,8,2,51.4,0.9652301567999999,322.36,1030.44,81.05,116.96,889.7
68,1,1,3.1,0.790321,-14.8,1076.42,137.54,138.78,-933.01
68,1,2,3.1,-2.4806402,-11.44,958.98,-169.08,-131.56,-789.77
68,2,1,5.05,0.7900990019999999,-24.12,1076.42,137.54,138.78,-933.01
68,2,2,5.05,-2.4801979949999997,-18.64,958.98,-169.08,-131.56,-789.77
68,3,1,8.85,0.7898308559999999,-42.28,1076.42,137.54,138.78,-933.01
68,3,2,8.85,-2.4802270799999997,-32.68,958.98,-169.08,-131.56,-789.77
68,4,1,12.25,0.789795405,-58.56,1076.42,137.54,138.78,-933.01
68,4,2,12.25,-2.480406551,-45.2,958.98,-169.08,-131.56,-789.77
68,5,1,29.9,0.789616128,-143.28,1076.42,137.54,138.78,-933.01
68,5,2,29.9,-2.480172432,-110.56,958.98,-169.08,-131.56,-789.77
68,6,1,37.1,0.7896064272000001,-177.92000000000002,1076.42,137.54,138.78,-933.01
68,6,2,37.1,-2.4800753404,-137.32,958.98,-169.08,-131.56,-789.77
68,7,1,44.3,0.7895978271999999,-212.6,1076.42,137.54,138.78,-933.01
68,7,2,44.3,-2.4800033621999997,-164.12,958.98,-169.08,-131.56,-789.77
68,8,1,51.4,0.7895413344,-246.84,1076.42,137.54,138.78,-933.01
68,8,2,51.4,-2.4799509188999997,-190.56,958.98,-169.08,-131.56,-789.77
69,1,2,3.1,0.3209671,-14.64,1759.32,331.83,110.58,-1650.11
69,1,1,3.1,-3.0709616,-2.92,583.56,-218.32,-15.44,-206.51
69,2,2,5.05,0.321782175,-23.84,1759.32,331.83,110.58,-1650.11
69,2,1,5.05,-3.071287098,-4.76,583.56,-218.32,-15.44,-206.51
69,3,2,8.85,0.32203403999999997,-41.76,1759.32,331.83,110.58,-1650.11
69,3,1,8.85,-3.071187792,-8.36,583.56,-218.32,-15.44,-206.51
69,4,2,12.25,0.321632444,-57.800000000000004,1759.32,331.83,110.58,-1650.11
69,4,1,12.25,-3.0714265750000003,-11.56,583.56,-218.32,-15.44,-206.51
69,5,2,29.9,0.321918672,-141.12,1759.32,331.83,110.58,-1650.11
69,5,1,29.9,-3.071588544,-28.36,583.56,-218.32,-15.44,-206.51
69,6,2,37.1,0.32203771880000004,-175.08,1759.32,331.83,110.58,-1650.11
69,6,1,37.1,-3.0717302956,-35.2,583.56,-218.32,-15.44,-206.51
69,7,2,44.3,0.32211723179999996,-209.04,1759.32,331.83,110.58,-1650.11
69,7,1,44.3,-3.071894735,-42.08,583.56,-218.32,-15.44,-206.51
69,8,2,51.4,0.3222064209,-242.56,1759.32,331.83,110.58,-1650.11
69,8,1,51.4,-3.0720407718,-48.88,583.56,-218.32,-15.44,-206.51
70,1,2,3.1,1.4290294000000001,-5.24,640.39,28.99,201.93,-344.22
70,1,1,3.1,-1.6661257,2.84,592.73,-22.32,-233.47,215.21
70,2,2,5.05,1.4287128569999998,-8.52,640.39,28.99,201.93,-344.22
70,2,1,5.05,-1.6663366169999998,4.64,592.73,-22.32,-233.47,215.21
70,3,2,8.85,1.428249216,-14.92,640.39,28.99,201.93,-344.22
70,3,1,8.85,-1.6661024279999999,8.120000000000001,592.73,-22.32,-233.47,215.21
70,4,2,12.25,1.4285705,-20.68,640.39,28.99,201.93,-344.22
70,4,1,12.25,-1.666121366,11.24,592.73,-22.32,-233.47,215.21
70,5,2,29.9,1.428563856,-50.480000000000004,640.39,28.99,201.93,-344.22
70,5,1,29.9,-1.6664493599999999,27.400000000000002,592.73,-22.32,-233.47,215.21
70,6,2,37.1,1.428733078,-62.64,640.39,28.99,201.93,-344.22
70,6,1,37.1,-1.6665497770000002,34.04,592.73,-22.32,-233.47,215.21
70,7,2,44.3,1.4287668303999999,-74.8,640.39,28.99,201.93,-344.22
70,7,1,44.3,-1.666613221,40.6,592.73,-22.32,-233.47,215.21
70,8,2,51.4,1.4288607879,-86.8,640.39,28.99,201.93,-344.22
70,8,1,51.4,-1.6667286363,47.12,592.73,-22.32,-233.47,215.21
79,1,2,3.1,-0.451612,-7.6000000000000005,801.85,212.73,-102.98,-580.61
79,1,1,3.1,2.9274135,5.2,707.57,-250.17,54.49,430.24
79,2,2,5.05,-0.450495045,-12.4,801.85,212.73,-102.98,-580.61
79,2,1,5.05,2.926732644,8.48,707.57,-250.17,54.49,430.24
79,3,2,8.85,-0.450847656,-21.76,801.85,212.73,-102.98,-580.61
79,3,1,8.85,2.9271199319999996,14.88,707.57,-250.17,54.49,430.24
79,4,2,12.25,-0.45061195200000004,-30.080000000000002,801.85,212.73,-102.98,-580.61
79,4,1,12.25,2.9269368730000003,20.6,707.57,-250.17,54.49,430.24
79,5,2,29.9,-0.450526944,-73.48,801.85,212.73,-102.98,-580.61
79,5,1,29.9,2.926833168,50.24,707.57,-250.17,54.49,430.24
79,6,2,37.1,-0.45052288720000006,-91.16,801.85,212.73,-102.98,-580.61
79,6,1,37.1,2.9267491712,62.32,707.57,-250.17,54.49,430.24
79,7,2,44.3,-0.45044222859999994,-108.84,801.85,212.73,-102.98,-580.61
79,7,1,44.3,2.9267616195999997,74.44,707.57,-250.17,54.49,430.24
79,8,2,51.4,-0.45033490319999997,-126.28,801.85,212.73,-102.98,-580.61
79,8,1,51.4,2.9266476876,86.36,707.57,-250.17,54.49,430.24
81,1,2,3.1,0.4725797,0.2,606.6,305.02,156.22,22.9
81,1,1,3.1,-2.5112853,5.08,880.77,-305.6,-223.03,618.56
81,2,2,5.05,0.473267322,0.32,606.6,305.02,156.22,22.9
81,2,1,5.05,-2.510891064,8.24,880.77,-305.6,-223.03,618.56
81,3,2,8.85,0.473446536,0.6,606.6,305.02,156.22,22.9
81,3,1,8.85,-2.5113005399999997,14.48,880.77,-305.6,-223.03,618.56
81,4,2,12.25,0.47346908000000004,0.84,606.6,305.02,156.22,22.9
81,4,1,12.25,-2.5110187760000002,20.04,880.77,-305.6,-223.03,618.56
81,5,2,29.9,0.473496768,2.0,606.6,305.02,156.22,22.9
81,5,1,29.9,-2.51132952,48.88,880.77,-305.6,-223.03,618.56
81,6,2,37.1,0.4736172256,2.52,606.6,305.02,156.22,22.9
81,6,1,37.1,-2.5114176568,60.68,880.77,-305.6,-223.03,618.56
81,7,2,44.3,0.4736205474,3.0,606.6,305.02,156.22,22.9
81,7,1,44.3,-2.5113938667999998,72.48,880.77,-305.6,-223.03,618.56
81,8,2,51.4,0.47368511189999996,3.48,606.6,305.02,156.22,22.9
81,8,1,51.4,-2.5114373192999997,84.08,880.77,-305.6,-223.03,618.56
82,1,1,3.1,-2.3935436,-0.76,643.47,-287.97,-267.16,-98.74
82,1,2,3.1,0.7887081,1.96,704.1,295.55,297.27,264.64
82,2,1,5.05,-2.394059382,-1.28,643.47,-287.97,-267.16,-98.74
82,2,2,5.05,0.7881188039999999,3.2,704.1,295.55,297.27,264.64
82,3,1,8.85,-2.393786364,-2.24,643.47,-287.97,-267.16,-98.74
82,3,2,8.85,0.78813594,5.6000000000000005,704.1,295.55,297.27,264.64
82,4,1,12.25,-2.393875995,-3.08,643.47,-287.97,-267.16,-98.74
82,4,2,12.25,0.7885709160000001,7.72,704.1,295.55,297.27,264.64
82,5,1,29.9,-2.393865024,-7.5200000000000005,643.47,-287.97,-267.16,-98.74
82,5,2,29.9,0.788479008,18.88,704.1,295.55,297.27,264.64
82,6,1,37.1,-2.3939297924000003,-9.32,643.47,-287.97,-267.16,-98.74
82,6,2,37.1,0.788598341,23.44,704.1,295.55,297.27,264.64
82,7,1,44.3,-2.3940440342,-11.120000000000001,643.47,-287.97,-267.16,-98.74
82,7,2,44.3,0.7886000849999999,27.96,704.1,295.55,297.27,264.64
82,8,1,51.4,-2.3940909447,-12.92,643.47,-287.97,-267.16,-98.74
82,8,2,51.4,0.7886814117,32.480000000000004,704.1,295.55,297.27,264.64
83,1,2,3.1,-3.0887035,-14.76,1366.42,-261.5,-13.71,-1244.4
83,1,1,3.1,0.0064516,-8.0,960.79,296.64,1.98,-764.93
83,2,2,5.05,-3.08910888,-24.0,1366.42,-261.5,-13.71,-1244.4
83,2,1,5.05,0.006930693,-13.040000000000001,960.79,296.64,1.98,-764.93
83,3,2,8.85,-3.089266896,-42.08,1366.42,-261.5,-13.71,-1244.4
83,3,1,8.85,0.0067796639999999995,-22.84,960.79,296.64,1.98,-764.93
83,4,2,12.25,-3.088977584,-58.28,1366.42,-261.5,-13.71,-1244.4
83,4,1,12.25,0.006530608,-31.6,960.79,296.64,1.98,-764.93
83,5,2,29.9,-3.088872768,-142.32,1366.42,-261.5,-13.71,-1244.4
83,5,1,29.9,0.006367872,-77.24,960.79,296.64,1.98,-764.93
83,6,2,37.1,-3.0887761168,-176.6,1366.42,-261.5,-13.71,-1244.4
83,6,1,37.1,0.0062318056,-95.88,960.79,296.64,1.98,-764.93
83,7,2,44.3,-3.0886261042,-210.96,1366.42,-261.5,-13.71,-1244.4
83,7,1,44.3,0.006216701399999999,-114.52,960.79,296.64,1.98,-764.93
83,8,2,51.4,-3.0885777468,-244.84,1366.42,-261.5,-13.71,-1244.4
83,8,1,51.4,0.0060856068,-132.96,960.79,296.64,1.98,-764.93
87,1,1,3.1,-1.0129012,-3.96,619.42,119.63,-191.56,-287.54
87,1,2,3.1,2.1161248,0.24,601.65,-173.12,285.02,27.86
87,2,1,5.05,-1.012871277,-6.44,619.42,119.63,-191.56,-287.54
87,2,2,5.05,2.116831662,0.44,601.65,-173.12,285.02,27.86
87,3,1,8.85,-1.0124298239999998,-11.28,619.42,119.63,-191.56,-287.54
87,3,2,8.85,2.116950084,0.72,601.65,-173.12,285.02,27.86
87,4,1,12.25,-1.0126524030000001,-15.6,619.42,119.63,-191.56,-287.54
87,4,2,12.25,2.116733318,1.04,601.65,-173.12,285.02,27.86
87,5,1,29.9,-1.012946496,-38.12,619.42,119.63,-191.56,-287.54
87,5,2,29.9,2.116862592,2.48,601.65,-173.12,285.02,27.86
87,6,1,37.1,-1.0130349868000001,-47.32,619.42,119.63,-191.56,-287.54
87,6,2,37.1,2.1169810200000003,3.08,601.65,-173.12,285.02,27.86
87,7,1,44.3,-1.0130920799999998,-56.52,619.42,119.63,-191.56,-287.54
87,7,2,44.3,2.1170554496,3.68,601.65,-173.12,285.02,27.86
87,8,1,51.4,-1.0131873842999999,-65.56,619.42,119.63,-191.56,-287.54
87,8,2,51.4,2.1170635394999997,4.24,601.65,-173.12,285.02,27.86
88,1,2,3.1,3.0790261,-17.240000000000002,1006.22,-154.3,9.69,-859.4
88,1,1,3.1,-0.2774188,-5.72,588.43,142.04,-40.38,-272.84
88,2,2,5.05,3.0792078899999997,-28.080000000000002,1006.22,-154.3,9.69,-859.4
88,2,1,5.05,-0.27722771999999996,-9.36,588.43,142.04,-40.38,-272.84
88,3,2,8.85,3.0790973999999998,-49.24,1006.22,-154.3,9.69,-859.4
88,3,1,8.85,-0.277401252,-16.4,588.43,142.04,-40.38,-272.84
88,4,2,12.25,3.0791816720000003,-68.16,1006.22,-154.3,9.69,-859.4
88,4,1,12.25,-0.27755084,-22.72,588.43,142.04,-40.38,-272.84
88,5,2,29.9,3.079775808,-166.56,1006.22,-154.3,9.69,-859.4
88,5,1,29.9,-0.27802583999999997,-55.64,588.43,142.04,-40.38,-272.84
88,6,2,37.1,3.0800699178000004,-206.8,1006.22,-154.3,9.69,-859.4
88,6,1,37.1,-0.2782317912,-69.2,588.43,142.04,-40.38,-272.84
88,7,2,44.3,3.0802604195999996,-247.04,1006.22,-154.3,9.69,-859.4
88,7,1,44.3,-0.27844682319999997,-82.76,588.43,142.04,-40.38,-272.84
88,8,2,51.4,3.080507703,-286.8,1006.22,-154.3,9.69,-859.4
88,8,1,51.4,-0.2787472506,-96.2,588.43,142.04,-40.38,-272.84
94,1,1,3.1,-2.0838668,-30.28,1612.11,-76.66,-136.09,-1524.63
94,1,2,3.1,0.5887085,-18.84,1049.32,124.71,83.2,-910.27
94,2,1,5.05,-2.0841583949999998,-49.28,1612.11,-76.66,-136.09,-1524.63
94,2,2,5.05,0.588118806,-30.68,1049.32,124.71,83.2,-910.27
94,3,1,8.85,-2.0836167359999997,-86.48,1612.11,-76.66,-136.09,-1524.63
94,3,2,8.85,0.588135852,-53.84,1049.32,124.71,83.2,-910.27
94,4,1,12.25,-2.083672115,-119.76,1612.11,-76.66,-136.09,-1524.63
94,4,2,12.25,0.588162883,-74.60000000000001,1049.32,124.71,83.2,-910.27
94,5,1,29.9,-2.083317552,-292.84000000000003,1612.11,-76.66,-136.09,-1524.63
94,5,2,29.9,0.587777328,-182.72,1049.32,124.71,83.2,-910.27
94,6,1,37.1,-2.0832559544,-363.68,1612.11,-76.66,-136.09,-1524.63
94,6,2,37.1,0.5876226104000001,-227.08,1049.32,124.71,83.2,-910.27
94,7,1,44.3,-2.0831322148,-434.6,1612.11,-76.66,-136.09,-1524.63
94,7,2,44.3,0.587516657,-271.56,1049.32,124.71,83.2,-910.27
94,8,1,51.4,-2.082997371,-504.72,1612.11,-76.66,-136.09,-1524.63
94,8,2,51.4,0.587393352,-315.56,1049.32,124.71,83.2,-910.27
95,1,1,3.1,-0.1241933,-2.0,1207.87,917.93,-114.99,-594.25
95,1,2,3.1,2.6564463,-1.24,993.4,-705.91,371.74,-316.78
95,2,1,5.05,-0.12475247399999999,-3.24,1207.87,917.93,-114.99,-594.25
95,2,2,5.05,2.6564356169999996,-2.0,993.4,-705.91,371.74,-316.78
95,3,1,8.85,-0.12485881199999999,-5.68,1207.87,917.93,-114.99,-594.25
95,3,2,8.85,2.657063316,-3.52,993.4,-705.91,371.74,-316.78
95,4,1,12.25,-0.124489715,-7.88,1207.87,917.93,-114.99,-594.25
95,4,2,12.25,2.656732967,-4.88,993.4,-705.91,371.74,-316.78
95,5,1,29.9,-0.124742064,-19.2,1207.87,917.93,-114.99,-594.25
95,5,2,29.9,2.6569945919999998,-11.88,993.4,-705.91,371.74,-316.78
95,6,1,37.1,-0.12472775620000001,-23.84,1207.87,917.93,-114.99,-594.25
95,6,2,37.1,2.6569486464,-14.72,993.4,-705.91,371.74,-316.78
95,7,1,44.3,-0.12471777499999999,-28.48,1207.87,917.93,-114.99,-594.25
95,7,2,44.3,2.6569874785999996,-17.6,993.4,-705.91,371.74,-316.78
95,8,1,51.4,-0.1247549394,-33.04,1207.87,917.93,-114.99,-594.25
95,8,2,51.4,2.6570288472,-20.400000000000002,993.4,-705.91,371.74,-316.78
98,1,1,3.1,-1.6032226,5.16,923.01,-13.03,-399.98,664.67
98,1,2,3.1,1.7177385,6.2,1005.16,-56.92,386.38,779.63
98,2,1,5.05,-1.602970281,8.4,923.01,-13.03,-399.98,664.67
98,2,2,5.05,1.7168316659999998,10.08,1005.16,-56.92,386.38,779.63
98,3,1,8.85,-1.6033905359999998,14.68,923.01,-13.03,-399.98,664.67
98,3,2,8.85,1.716949908,17.68,1005.16,-56.92,386.38,779.63
98,4,1,12.25,-1.603672427,20.36,923.01,-13.03,-399.98,664.67
98,4,2,12.25,1.717141741,24.48,1005.16,-56.92,386.38,779.63
98,5,1,29.9,-1.603680336,49.72,923.01,-13.03,-399.98,664.67
98,5,2,29.9,1.717392336,59.72,1005.16,-56.92,386.38,779.63
98,6,1,37.1,-1.6036818558000001,61.68,923.01,-13.03,-399.98,664.67
98,6,2,37.1,1.717412308,74.12,1005.16,-56.92,386.38,779.63
98,7,1,44.3,-1.6037554623999999,73.68,923.01,-13.03,-399.98,664.67
98,7,2,44.3,1.7174980731999998,88.56,1005.16,-56.92,386.38,779.63
98,8,1,51.4,-1.6038881313,85.48,923.01,-13.03,-399.98,664.67
98,8,2,51.4,1.7175963714,102.72,1005.16,-56.92,386.38,779.63
100,1,1,3.1,2.5741884,8.92,1352.9,-348.34,221.68,1187.38
100,1,2,3.1,-0.4774184,9.68,762.33,155.94,-80.57,548.02
100,2,1,5.05,2.5752474989999996,14.52,1352.9,-348.34,221.68,1187.38
100,2,2,5.05,-0.47722771799999997,15.76,762.33,155.94,-80.57,548.02
100,3,1,8.85,2.574577404,25.48,1352.9,-348.34,221.68,1187.38
100,3,2,8.85,-0.47683636799999995,27.68,762.33,155.94,-80.57,548.02
100,4,1,12.25,2.574692204,35.24,1352.9,-348.34,221.68,1187.38
100,4,2,12.25,-0.476734384,38.32,762.33,155.94,-80.57,548.02
100,5,1,29.9,2.574553392,86.0,1352.9,-348.34,221.68,1187.38
100,5,2,29.9,-0.476112144,93.84,762.33,155.94,-80.57,548.02
100,6,1,37.1,2.5745605106,106.76,1352.9,-348.34,221.68,1187.38
100,6,2,37.1,-0.47599997480000006,116.56,762.33,155.94,-80.57,548.02
100,7,1,44.3,2.5744818736,127.48,1352.9,-348.34,221.68,1187.38
100,7,2,44.3,-0.4757695306,139.36,762.33,155.94,-80.57,548.02
100,8,1,51.4,2.5744101201,147.92000000000002,1352.9,-348.34,221.68,1187.38
100,8,2,51.4,-0.475603401,161.92000000000002,762.33,155.94,-80.57,548.02
103,1,1,3.1,-0.4709668,-12.84,625.75,78.64,-40.0,-365.76
103,1,2,3.1,-2.6645108,3.08,520.66,-91.35,-47.25,102.53
103,2,1,5.05,-0.47128712399999995,-20.92,625.75,78.64,-40.0,-365.76
103,2,2,5.05,-2.66336631,5.04,520.66,-91.35,-47.25,102.53
103,3,1,8.85,-0.47175162,-36.72,625.75,78.64,-40.0,-365.76
103,3,2,8.85,-2.663278008,8.8,520.66,-91.35,-47.25,102.53
103,4,1,12.25,-0.472244591,-50.800000000000004,625.75,78.64,-40.0,-365.76
103,4,2,12.25,-2.663263575,12.16,520.66,-91.35,-47.25,102.53
103,5,1,29.9,-0.474633888,-124.12,625.75,78.64,-40.0,-365.76
103,5,2,29.9,-2.66142936,29.560000000000002,520.66,-91.35,-47.25,102.53
103,6,1,37.1,-0.47563339800000004,-154.04,625.75,78.64,-40.0,-365.76
103,6,2,37.1,-2.6607977028,36.6,520.66,-91.35,-47.25,102.53
103,7,1,44.3,-0.476613774,-184.0,625.75,78.64,-40.0,-365.76
103,7,2,44.3,-2.6600574546,43.6,520.66,-91.35,-47.25,102.53
103,8,1,51.4,-0.477587838,-213.56,625.75,78.64,-40.0,-365.76
103,8,2,51.4,-2.6594101716,50.480000000000004,520.66,-91.35,-47.25,102.53
104,1,2,3.1,-1.4645132,-3.36,511.26,7.64,-72.09,-78.29
104,1,1,3.1,1.9983831,18.44,752.35,-38.65,84.95,554.37
104,2,2,5.05,-1.46534652,-5.44,511.26,7.64,-72.09,-78.29
104,2,1,5.05,1.9980197819999999,30.0,752.35,-38.65,84.95,554.37
104,3,2,8.85,-1.4649723959999998,-9.52,511.26,7.64,-72.09,-78.29
104,3,1,8.85,1.9977409919999998,52.6,752.35,-38.65,84.95,554.37
104,4,2,12.25,-1.4653051700000002,-13.120000000000001,511.26,7.64,-72.09,-78.29
104,4,1,12.25,1.997549722,72.8,752.35,-38.65,84.95,554.37
104,5,2,29.9,-1.46517912,-31.720000000000002,511.26,7.64,-72.09,-78.29
104,5,1,29.9,1.99735128,177.84,752.35,-38.65,84.95,554.37
104,6,2,37.1,-1.4652074696000001,-39.2,511.26,7.64,-72.09,-78.29
104,6,1,37.1,1.9972936948000002,220.76,752.35,-38.65,84.95,554.37
104,7,2,44.3,-1.4651460459999999,-46.6,511.26,7.64,-72.09,-78.29
104,7,1,44.3,1.9971728867999998,263.68,752.35,-38.65,84.95,554.37
104,8,2,51.4,-1.465175985,-53.800000000000004,511.26,7.64,-72.09,-78.29
104,8,1,51.4,1.9970712489,306.04,752.35,-38.65,84.95,554.37
105,1,2,3.1,0.1387094,-9.0,1114.46,321.38,44.74,-941.66
105,1,1,3.1,-2.7919299,-2.84,560.15,-174.87,-63.73,-170.67
